startByte;packetNumber;velocity;batteryVoltage;leftDistance;middleDistance;rightDistance;ax;ay;az;gx;gy;gz;servoPulse;escPulse;stopByte
170;17;0.0;0.8383186459541321;0.42291298508644104;0.36785921454429626;1.048524022102356;0.02490234375;0.017578125;1.05419921875;-0.9541984796524048;-0.1221374049782753;0.030534351244568825;0;1473;85
170;18;0.0;0.8408210873603821;0.37036168575286865;0.37286412715911865;1.048524022102356;0.033447265625;0.0224609375;1.056884765625;-1.2137404680252075;0.12977099418640137;0.37404578924179077;0;1473;85
170;19;0.0;0.8383186459541321;0.38037145137786865;0.38037145137786865;1.0134897232055664;0.02880859375;0.01513671875;1.0576171875;-0.8778625726699829;-0.2977099120616913;0.030534351244568825;0;1473;85
170;20;0.0;0.8408210873603821;0.38037145137786865;0.38287389278411865;1.0410165786743164;0.021240234375;0.021484375;1.0478515625;-1.0229008197784424;0.13740457594394684;0.022900763899087906;0;1473;85
170;21;0.0;0.8408210873603821;0.35784944891929626;0.38787877559661865;1.053528904914856;0.0244140625;0.01953125;1.053466796875;-1.3511450290679932;0.05343511328101158;-0.022900763899087906;0;1473;85
170;22;0.0;0.8408210873603821;0.39538609981536865;0.38537633419036865;1.0560312271118164;0.02392578125;0.01513671875;1.05126953125;-1.1908396482467651;0.06870228797197342;0.11450381577014923;0;1473;85
170;23;0.0;0.8408210873603821;0.35284456610679626;0.39038121700286865;1.053528904914856;0.032470703125;0.017822265625;1.052734375;-1.0534350872039795;0.09923664480447769;-0.05343511328101158;0;1473;85
170;24;0.0;0.8383186459541321;0.3052981495857239;0.38037145137786865;1.0360116958618164;0.02783203125;0.02099609375;1.052490234375;-1.14503812789917;-0.038167938590049744;-0.18320611119270325;0;1473;85
170;25;0.0;0.8408210873603821;0.2952883541584015;0.38287389278411865;1.068543553352356;0.027099609375;0.017333984375;1.05859375;-0.9618320465087891;-0.35114502906799316;0.2748091518878937;0;1473;85
170;26;0.0;0.8408210873603821;0.35284456610679626;0.39038121700286865;1.0510263442993164;0.029541015625;0.0224609375;1.05859375;-1.3435114622116089;-0.19847328960895538;0.25954198837280273;0;1473;85
170;27;0.0;0.8383186459541321;0.38287389278411865;0.37036168575286865;1.0660409927368164;0.022216796875;0.0263671875;1.052978515625;-0.885496199131012;-0.13740457594394684;0.08396946638822556;0;1473;85
170;28;0.0;0.8383186459541321;0.3278201222419739;0.38287389278411865;1.048524022102356;0.01806640625;0.020263671875;1.053466796875;-1.106870174407959;0.07633587718009949;0.19847328960895538;0;1473;85
170;29;0.0;0.8383186459541321;0.34283480048179626;0.38037145137786865;1.0134897232055664;0.0244140625;0.01904296875;1.056884765625;-1.0916030406951904;-0.11450381577014923;-0.030534351244568825;0;1473;85
170;30;0.0;0.8408210873603821;0.3203127980232239;0.38787877559661865;1.0310068130493164;0.033203125;0.02294921875;1.06494140625;-1.2366411685943604;0.1221374049782753;-0.04580152779817581;0;1473;85
170;31;0.0;0.8383186459541321;0.33782991766929626;0.38787877559661865;1.058533787727356;0.025390625;0.021728515625;1.064453125;-1.2061069011688232;-0.11450381577014923;-0.007633587811142206;0;1473;85
170;32;0.0;0.8383186459541321;0.3128054738044739;0.38787877559661865;1.0310068130493164;0.027099609375;0.0107421875;1.05224609375;-1.0076335668563843;-0.022900763899087906;0.22900763154029846;0;1473;85
170;33;0.0;0.8383186459541321;0.3178103566169739;0.38537633419036865;1.058533787727356;0.025390625;0.0185546875;1.05322265625;-1.0610686540603638;-0.18320611119270325;0.40458014607429504;0;1486;85
170;34;0.0;0.8408210873603821;0.36785921454429626;0.38037145137786865;1.063538670539856;0.02734375;0.019287109375;1.05322265625;-1.2061069011688232;-0.07633587718009949;-0.17557251453399658;0;1473;85
170;35;0.0;0.8408210873603821;0.36785921454429626;0.38537633419036865;1.038514256477356;0.026611328125;0.018310546875;1.05419921875;-1.198473334312439;-0.1679389327764511;0.10687022656202316;0;1473;85
170;36;0.0;0.8383186459541321;0.34533724188804626;0.38537633419036865;1.0510263442993164;0.022216796875;0.01806640625;1.058349609375;-0.9312977194786072;-0.37404578924179077;-0.221374049782753;0;1473;85
170;37;0.0;0.8408210873603821;0.40289345383644104;0.38787877559661865;1.053528904914856;0.029052734375;0.022705078125;1.05859375;-0.9618320465087891;-0.18320611119270325;0.1450381726026535;0;1035;85
170;38;0.0;0.8383186459541321;0.43042030930519104;0.40289345383644104;1.0660409927368164;0.02685546875;0.017578125;1.060302734375;-1.1832060813903809;0.09160305559635162;-0.05343511328101158;0;1473;85
170;39;0.0;0.8408210873603821;0.38537633419036865;0.38287389278411865;1.043519139289856;0.0341796875;0.01904296875;1.052978515625;-1.1526718139648438;-0.3435114622116089;0.08396946638822556;0;1473;85
170;40;0.0;0.8383186459541321;0.39538609981536865;0.38787877559661865;1.0310068130493164;0.03173828125;0.021484375;1.05224609375;-0.9770992398262024;-0.45038166642189026;-0.13740457594394684;0;1473;85
170;41;0.0;0.8408210873603821;0.39538609981536865;0.38287389278411865;1.0209970474243164;0.021484375;0.02294921875;1.050537109375;-0.9541984796524048;0.1679389327764511;-0.11450381577014923;0;1473;85
170;42;0.0;0.8383186459541321;0.37536656856536865;0.39288365840911865;1.043519139289856;0.050537109375;0.137939453125;1.009765625;-2.0610687732696533;0.3358778655529022;0.5419847369194031;0;1473;85
170;43;0.0;0.8408210873603821;0.3303225636482239;0.40289345383644104;1.0310068130493164;-0.017333984375;0.024658203125;1.05078125;-0.37404578924179077;-0.7099236845970154;0.23664122819900513;0;1473;85
170;44;0.0;0.8383186459541321;0.35284456610679626;0.38037145137786865;1.0560312271118164;0.01611328125;0.01220703125;1.05615234375;-1.0305343866348267;0.030534351244568825;-0.1221374049782753;0;1473;85
170;45;0.0;0.8383186459541321;0.3103030323982239;0.38787877559661865;1.063538670539856;0.02490234375;0.005126953125;1.05419921875;-1.4809160232543945;-0.2977099120616913;-0.4580152630805969;0;1473;85
170;46;0.0;0.8408210873603821;0.35284456610679626;0.38537633419036865;1.0360116958618164;0.031982421875;0.01220703125;1.054931640625;-1.038167953491211;0.07633587718009949;-0.022900763899087906;0;1473;85
170;47;0.0;0.8408210873603821;0.38037145137786865;0.38537633419036865;1.053528904914856;0.0205078125;0.022705078125;1.060791015625;-0.9923664331436157;0.06870228797197342;0.022900763899087906;0;1473;85
170;48;0.0;0.8408210873603821;0.39538609981536865;0.38787877559661865;1.0510263442993164;0.015380859375;0.019775390625;1.04931640625;-1.4809160232543945;0.13740457594394684;0.3206106722354889;0;1473;85
170;49;0.0;0.8408210873603821;0.3203127980232239;0.38037145137786865;1.0660409927368164;0.017578125;0.02978515625;1.04638671875;-0.9694656729698181;0.06106870248913765;0.05343511328101158;0;1023;85
170;50;0.0;0.8408210873603821;0.40789833664894104;0.39038121700286865;1.0134897232055664;0.025390625;0.0263671875;1.050048828125;-1.0152671337127686;-0.015267175622284412;0.09923664480447769;0;1473;85
170;51;0.0;0.8408210873603821;0.3203127980232239;0.38537633419036865;1.028504490852356;0.030029296875;0.01611328125;1.050537109375;-1.3816794157028198;0.04580152779817581;-0.08396946638822556;0;1473;85
170;52;0.0;0.8383186459541321;0.38287389278411865;0.36535677313804626;1.0310068130493164;0.026611328125;0.01806640625;1.0615234375;-1.1374045610427856;-0.13740457594394684;-0.015267175622284412;0;1473;85
170;53;0.0;0.8408210873603821;0.2477419227361679;0.39038121700286865;1.0610361099243164;0.02392578125;0.01953125;1.05712890625;-1.2595419883728027;0.05343511328101158;-0.20610687136650085;0;1473;85
170;54;0.0;0.8408210873603821;0.40289345383644104;0.38037145137786865;1.048524022102356;0.017333984375;0.027099609375;1.052490234375;-1.0152671337127686;0.221374049782753;0.06870228797197342;0;1473;85
170;55;0.0;0.8408210873603821;0.38287389278411865;0.38537633419036865;1.0560312271118164;0.020263671875;0.01416015625;1.06103515625;-0.8778625726699829;0.12977099418640137;-0.09923664480447769;0;1473;85
170;56;0.0;0.8408210873603821;0.36035189032554626;0.39038121700286865;1.0560312271118164;0.033935546875;0.021240234375;1.047119140625;-1.1679389476776123;0.19083969295024872;-0.015267175622284412;0;1473;85
170;57;0.0;0.8408210873603821;0.4679569900035858;0.38787877559661865;1.058533787727356;0.032470703125;0.02001953125;1.05224609375;-1.0687023401260376;-0.25190839171409607;0.07633587718009949;0;1473;85
170;58;0.0;0.8408210873603821;0.39788854122161865;0.39038121700286865;1.058533787727356;0.0205078125;0.02294921875;1.061767578125;-1.122137427330017;0.04580152779817581;0.15267175436019897;0;1473;85
170;59;0.0;0.8408210873603821;0.40539589524269104;0.36535677313804626;1.053528904914856;0.026611328125;0.02197265625;1.052978515625;-1.0687023401260376;0.09160305559635162;0.3435114622116089;0;1473;85
170;60;0.0;0.8408210873603821;0.3303225636482239;0.38287389278411865;1.0560312271118164;0.02392578125;0.0166015625;1.059326171875;-1.1832060813903809;0.09160305559635162;0.15267175436019897;0;1473;85
170;61;0.0;0.8408210873603821;0.3328250050544739;0.39038121700286865;1.0134897232055664;0.02734375;0.019287109375;1.05859375;-0.9694656729698181;0.022900763899087906;0.04580152779817581;0;1473;85
170;62;0.0;0.8408210873603821;0.34533724188804626;0.38537633419036865;1.0360116958618164;0.0263671875;0.017333984375;1.054443359375;-1.0534350872039795;-0.13740457594394684;0.13740457594394684;0;1473;85
170;63;0.0;0.8408210873603821;0.36535677313804626;0.36785921454429626;1.0510263442993164;0.021240234375;0.020263671875;1.049560546875;-1.0305343866348267;0.05343511328101158;0.06106870248913765;0;1473;85
170;64;0.0;0.8408210873603821;0.35034212470054626;0.38037145137786865;1.063538670539856;0.025390625;0.02490234375;1.05615234375;-1.0534350872039795;-0.4122137427330017;-0.1221374049782753;0;1473;85
170;65;0.0;0.8408210873603821;0.4529423117637634;0.36785921454429626;1.048524022102356;0.01708984375;0.029541015625;1.04541015625;-1.0152671337127686;0.13740457594394684;-0.04580152779817581;0;1473;85
170;66;0.0;0.8408210873603821;1.9118670225143433;0.38787877559661865;1.0610361099243164;0.02197265625;0.02587890625;1.0498046875;-1.3206106424331665;0.11450381577014923;-0.038167938590049744;0;1473;85
170;67;0.0;0.8408210873603821;2.559999942779541;0.39288365840911865;1.0460214614868164;0.023193359375;-0.00439453125;1.06689453125;-0.580152690410614;-0.23664122819900513;0.290076345205307;0;1473;85
170;68;0.0;0.8383186459541321;2.559999942779541;0.38787877559661865;1.0410165786743164;0.094482421875;-0.0224609375;1.023681640625;-1.0687023401260376;0.7251908183097839;-0.08396946638822556;0;1473;85
170;69;0.0;0.8408210873603821;2.559999942779541;0.38287389278411865;1.0510263442993164;0.064453125;0.020751953125;1.05224609375;-0.7480915784835815;0.030534351244568825;-0.5190839767456055;0;1473;85
170;70;0.0;0.8408210873603821;2.559999942779541;0.39038121700286865;1.0860605239868164;0.08203125;0.006103515625;1.072998046875;-1.4045801162719727;-4.954198360443115;10.320611000061035;0;1473;85
170;71;100.0;0.8383186459541321;2.559999942779541;0.42291298508644104;1.0310068130493164;0.06396484375;0.086669921875;1.098876953125;3.1984732151031494;-10.343511581420898;-2.85496187210083;0;1473;85
170;72;150.0;0.8408210873603821;2.559999942779541;0.39288365840911865;0.6256109476089478;0.156982421875;-0.044921875;1.395751953125;-5.5877861976623535;-29.06106948852539;5.893129825592041;0;1473;85
170;73;100.0;0.8383186459541321;2.559999942779541;0.40789833664894104;0.548035204410553;0.103271484375;0.0927734375;0.914306640625;0.40458014607429504;-39.1297721862793;-3.4122138023376465;0;1473;85
170;74;100.0;0.8383186459541321;2.559999942779541;0.40039098262786865;0.5330204963684082;-0.12353515625;0.0380859375;0.896728515625;0.42748090624809265;18.81679344177246;4.244274616241455;0;1473;85
170;75;50.0;0.8383186459541321;2.559999942779541;0.4629520773887634;0.550537645816803;-0.08935546875;-0.0126953125;1.03466796875;0.6717557311058044;16.854961395263672;7.679389476776123;0;1473;85
170;76;100.0;0.8408210873603821;2.559999942779541;0.7232062220573425;0.585571825504303;0.02294921875;0.0439453125;1.059326171875;3.0992367267608643;-13.022900581359863;-0.732824444770813;0;1473;85
170;77;150.0;0.8383186459541321;2.559999942779541;0.6956793665885925;0.545532763004303;0.1484375;0.043212890625;0.981201171875;-8.519083976745605;17.77862548828125;1.1832060813903809;0;1473;85
170;78;150.0;0.8383186459541321;2.522463321685791;0.6681524515151978;1.033509373664856;0.135986328125;0.041015625;1.078125;2.541984796524048;16.893129348754883;-4.389312744140625;0;1474;85
170;79;0.0;0.8383186459541321;2.524965763092041;0.5155034065246582;1.146119236946106;0.159912109375;0.023193359375;1.071044921875;-1.5572519302368164;-0.3129771053791046;2.9847328662872314;0;1149;85
170;80;100.0;0.8383186459541321;2.312258005142212;0.6681524515151978;0.9609383940696716;0.218017578125;-0.010009765625;0.913818359375;3.6183207035064697;-18.02290153503418;3.9847328662872314;0;1468;85
170;81;100.0;0.8383186459541321;2.469912052154541;0.7732551097869873;0.6181036233901978;-0.386962890625;0.035400390625;1.01025390625;-3.351145029067993;14.465648651123047;0.25190839171409607;0;1473;85
170;82;100.0;0.8383186459541321;2.559999942779541;0.7557380199432373;0.6306158304214478;-0.056640625;0.0576171875;1.162841796875;-1.0229008197784424;2.007633686065674;-0.5343511700630188;0;1473;85
170;83;100.0;0.8383186459541321;2.559999942779541;0.7932746410369873;0.590576708316803;-0.204345703125;0.039306640625;1.024658203125;-1.9465649127960205;-12.015267372131348;4.167938709259033;0;1473;85
170;84;50.0;0.8383186459541321;2.559999942779541;0.7106940150260925;0.580566942691803;0.083740234375;-0.0029296875;0.876708984375;3.8091602325439453;-7.885496139526367;-5.106870174407959;0;1474;85
170;85;200.0;0.8383186459541321;2.559999942779541;0.6531378030776978;0.573059618473053;0.013427734375;0.017578125;1.06591796875;-5.404580116271973;15.625954627990723;-7.961832046508789;0;1473;85
170;86;150.0;0.8383186459541321;2.557497501373291;0.42791786789894104;1.136109471321106;0.05029296875;0.052490234375;1.060546875;-8.83969497680664;29.83969497680664;-2.9389312267303467;0;0;85
170;87;100.0;0.8383186459541321;2.559999942779541;0.38787877559661865;0.9834603667259216;0.177490234375;0.04345703125;1.100341796875;-2.251908302307129;-2.9465649127960205;4.229007720947266;0;1473;85
170;88;0.0;0.8408210873603821;2.559999942779541;0.39288365840911865;0.9984750747680664;0.0498046875;0.03271484375;1.043701171875;-1.6183205842971802;-0.39694657921791077;-0.3206106722354889;0;1473;85
170;89;0.0;0.8383186459541321;2.199648141860962;0.38287389278411865;0.9859628081321716;-0.015869140625;0.02392578125;1.056396484375;-2.068702220916748;-0.3129771053791046;0.1221374049782753;0;1473;85
170;90;0.0;0.8408210873603821;1.2787487506866455;0.38537633419036865;1.0009775161743164;0.030029296875;0.017333984375;1.0576171875;-0.8167939186096191;-0.25954198837280273;-0.07633587718009949;0;1278;85
170;91;0.0;0.8408210873603821;0.38537633419036865;0.38787877559661865;0.9809579253196716;0.032958984375;0.011962890625;1.051025390625;-1.2442748546600342;-0.1679389327764511;0.09160305559635162;0;1473;85
170;92;0.0;0.8408210873603821;0.42041054368019104;0.38287389278411865;0.9584359526634216;0.027587890625;0.014892578125;1.055419921875;-1.3206106424331665;0.06870228797197342;-0.19847328960895538;0;0;85
170;93;0.0;0.8383186459541321;0.34283480048179626;0.40289345383644104;0.9584359526634216;0.033203125;0.011474609375;1.063232421875;-1.6183205842971802;-0.10687022656202316;0.1221374049782753;0;1472;85
170;94;0.0;0.8408210873603821;0.3303225636482239;0.38037145137786865;0.9959726333618164;0.024169921875;0.012451171875;1.056884765625;-1.0076335668563843;0.038167938590049744;0.0;0;1473;85
170;95;0.0;0.8408210873603821;0.38037145137786865;0.38537633419036865;0.9809579253196716;0.025634765625;0.020263671875;1.052734375;-1.106870174407959;0.015267175622284412;0.0;0;1473;85
170;96;0.0;0.8383186459541321;0.37036168575286865;0.39288365840911865;0.9959726333618164;0.0185546875;0.020263671875;1.05126953125;-1.122137427330017;0.2977099120616913;0.25190839171409607;0;1474;85
170;97;0.0;0.8408210873603821;0.35534700751304626;0.40539589524269104;0.9809579253196716;0.025634765625;0.01611328125;1.052490234375;-1.106870174407959;-0.16030533611774445;0.15267175436019897;0;1474;85
170;98;0.0;0.8408210873603821;0.35034212470054626;0.38537633419036865;0.9959726333618164;0.032470703125;0.0166015625;1.056640625;-1.106870174407959;-0.23664122819900513;0.19847328960895538;0;1474;85
170;99;0.0;0.8408210873603821;0.35534700751304626;0.38287389278411865;0.9784554839134216;0.02294921875;0.007568359375;1.0556640625;-1.14503812789917;0.007633587811142206;0.09923664480447769;0;797;85
170;100;0.0;0.8408210873603821;0.34533724188804626;0.38537633419036865;0.9909676909446716;0.024169921875;0.013427734375;1.058349609375;-1.0687023401260376;0.20610687136650085;-0.25954198837280273;0;1472;85
170;101;0.0;0.8383186459541321;0.3128054738044739;0.36535677313804626;0.9784554839134216;0.023681640625;0.01220703125;1.050537109375;-0.9389312863349915;-0.07633587718009949;-0.15267175436019897;0;1473;85
170;102;0.0;0.8383186459541321;0.36035189032554626;0.38537633419036865;0.9784554839134216;0.023681640625;0.01806640625;1.052490234375;-1.198473334312439;-0.08396946638822556;-0.10687022656202316;0;1474;85
170;103;0.0;0.8408210873603821;0.3203127980232239;0.38537633419036865;0.9584359526634216;0.052001953125;0.024658203125;1.050537109375;-1.9236640930175781;-0.022900763899087906;0.1679389327764511;0;1474;85
170;104;0.0;0.8383186459541321;0.3052981495857239;0.38287389278411865;0.9684457182884216;0.03515625;0.00341796875;1.054931640625;-0.8702290058135986;-0.022900763899087906;0.221374049782753;0;1473;85
170;105;0.0;0.8408210873603821;0.33782991766929626;0.40289345383644104;0.9759530425071716;0.02392578125;0.01611328125;1.05517578125;-1.0916030406951904;-0.10687022656202316;0.19083969295024872;0;1473;85
170;106;0.0;0.8408210873603821;0.37536656856536865;0.38537633419036865;0.9859628081321716;0.021484375;0.021240234375;1.051025390625;-0.732824444770813;-0.022900763899087906;0.1679389327764511;0;1473;85
170;107;0.0;0.8408210873603821;0.3303225636482239;0.38787877559661865;0.9809579253196716;0.02587890625;0.015869140625;1.058349609375;-0.9083969593048096;-0.13740457594394684;-0.221374049782753;0;1473;85
170;108;0.0;0.8408210873603821;0.35034212470054626;0.38537633419036865;0.9859628081321716;0.028564453125;0.014404296875;1.0537109375;-1.2442748546600342;0.09923664480447769;0.05343511328101158;0;1473;85
170;109;0.0;0.8408210873603821;0.38287389278411865;0.38037145137786865;0.9984750747680664;0.02880859375;0.01318359375;1.057373046875;-1.0839694738388062;-0.22900763154029846;-0.10687022656202316;0;1473;85
170;110;0.0;0.8383186459541321;0.4404301047325134;0.40539589524269104;0.9834603667259216;0.033935546875;0.013427734375;1.053955078125;-1.1908396482467651;-0.06870228797197342;0.3664122223854065;0;1473;85
170;111;0.0;0.8408210873603821;0.3278201222419739;0.36535677313804626;1.0009775161743164;0.01953125;0.028076171875;1.06982421875;-1.8244274854660034;-0.19083969295024872;0.06106870248913765;0;1473;85
170;112;0.0;0.8408210873603821;0.35784944891929626;0.39038121700286865;0.9809579253196716;0.021240234375;0.025634765625;1.063232421875;-0.9847328066825867;-0.10687022656202316;0.07633587718009949;0;1474;85
170;113;0.0;0.8383186459541321;0.37786900997161865;0.38787877559661865;0.9584359526634216;0.032470703125;0.026611328125;1.052490234375;-0.9083969593048096;0.1221374049782753;0.007633587811142206;0;1474;85
170;114;0.0;0.8408210873603821;0.37036168575286865;0.38037145137786865;0.9584359526634216;0.01806640625;0.003173828125;1.06787109375;-0.9312977194786072;-0.1679389327764511;0.1679389327764511;0;1474;85
170;115;0.0;0.8383186459541321;0.2952883541584015;0.39038121700286865;0.9934701919555664;0.017578125;0.016357421875;1.0556640625;-0.9618320465087891;0.20610687136650085;0.06106870248913765;0;1473;85
170;116;0.0;0.8408210873603821;0.39038121700286865;0.38537633419036865;0.9784554839134216;0.021728515625;0.02734375;1.05322265625;-1.106870174407959;-0.015267175622284412;-0.05343511328101158;0;1473;85
170;117;0.0;0.8408210873603821;0.35284456610679626;0.38287389278411865;0.9909676909446716;0.037841796875;0.01220703125;1.060546875;-1.1145038604736328;0.09923664480447769;0.15267175436019897;0;1474;85
170;118;0.0;0.8408210873603821;0.38537633419036865;0.38787877559661865;0.9759530425071716;0.044677734375;0.010986328125;1.047607421875;-1.0229008197784424;-0.05343511328101158;0.06106870248913765;0;1474;85
170;119;0.0;0.8408210873603821;0.38287389278411865;0.38287389278411865;0.9884652495384216;0.031005859375;0.017578125;1.053466796875;-1.0992366075515747;-0.2442748099565506;-0.1221374049782753;0;1433;85
170;120;0.0;0.8408210873603821;0.40039098262786865;0.38787877559661865;0.9759530425071716;0.016845703125;0.01806640625;1.046875;-0.732824444770813;0.11450381577014923;0.04580152779817581;0;1474;85
170;121;0.0;0.8408210873603821;0.41040077805519104;0.38787877559661865;0.9859628081321716;0.021240234375;0.020263671875;1.057373046875;-0.9618320465087891;-0.06870228797197342;0.08396946638822556;0;1473;85
170;122;0.0;0.8408210873603821;0.3328250050544739;0.38287389278411865;0.9759530425071716;0.02587890625;0.011474609375;1.057373046875;-1.0916030406951904;0.06870228797197342;-0.06870228797197342;0;1473;85
170;123;0.0;0.8408210873603821;0.42791786789894104;0.39038121700286865;0.9759530425071716;0.0361328125;0.01318359375;1.047119140625;-0.8549618124961853;-0.09160305559635162;0.10687022656202316;0;1473;85
170;124;0.0;0.8408210873603821;0.37536656856536865;0.38037145137786865;0.9584359526634216;0.03173828125;0.012939453125;1.056884765625;-1.229007601737976;-0.221374049782753;0.3435114622116089;0;1474;85
170;125;0.0;0.8408210873603821;0.3328250050544739;0.38537633419036865;0.9684457182884216;0.024169921875;0.016357421875;1.054443359375;-1.1526718139648438;-0.1450381726026535;-0.13740457594394684;0;1474;85
170;126;0.0;0.8408210873603821;0.40039098262786865;0.37286412715911865;0.9984750747680664;0.02099609375;0.02490234375;1.054443359375;-1.038167953491211;-0.007633587811142206;-0.015267175622284412;0;1473;85
170;127;0.0;0.8383186459541321;0.38787877559661865;0.40289345383644104;0.9809579253196716;0.025146484375;0.021484375;1.0556640625;-1.1297709941864014;-0.06870228797197342;-0.11450381577014923;0;1474;85
170;128;0.0;0.8408210873603821;0.41290321946144104;0.36785921454429626;0.9959726333618164;0.032958984375;0.00830078125;1.052734375;-1.0152671337127686;0.19847328960895538;0.19847328960895538;0;1465;85
170;129;0.0;0.8383186459541321;0.35034212470054626;0.38037145137786865;0.9784554839134216;0.03076171875;0.0146484375;1.050537109375;-0.9618320465087891;-0.19847328960895538;-0.05343511328101158;0;1474;85
170;130;0.0;0.8408210873603821;0.37786900997161865;0.38537633419036865;0.9934701919555664;0.025390625;0.016845703125;1.0546875;-0.7404580116271973;0.19847328960895538;-0.04580152779817581;0;1474;85
170;131;0.0;0.8383186459541321;0.38037145137786865;0.39038121700286865;0.9784554839134216;0.02587890625;0.01220703125;1.059326171875;-1.0305343866348267;-0.22900763154029846;-0.09160305559635162;0;1474;85
170;132;0.0;0.8408210873603821;0.35534700751304626;0.36785921454429626;0.9884652495384216;0.031005859375;0.017333984375;1.058349609375;-1.0992366075515747;-0.3435114622116089;-0.2671755850315094;0;1474;85
170;133;0.0;0.8408210873603821;0.35534700751304626;0.40289345383644104;0.9734506011009216;0.025390625;0.018798828125;1.0546875;-1.160305380821228;0.030534351244568825;0.05343511328101158;0;1474;85
170;134;0.0;0.8408210873603821;0.37036168575286865;0.38037145137786865;0.9559335112571716;0.02685546875;0.01513671875;1.0634765625;-1.2519084215164185;0.0;-0.10687022656202316;0;1474;85
170;135;0.0;0.8383186459541321;0.35284456610679626;0.38537633419036865;0.9584359526634216;0.02880859375;0.015380859375;1.05029296875;-1.2595419883728027;0.09160305559635162;0.09160305559635162;0;1474;85
170;136;0.0;0.8408210873603821;0.2702639102935791;0.38537633419036865;0.9859628081321716;0.032958984375;0.016357421875;1.054931640625;-1.160305380821228;0.25954198837280273;-0.12977099418640137;0;1474;85
170;137;0.0;0.8383186459541321;0.34783968329429626;0.38787877559661865;0.9834603667259216;0.02587890625;0.0205078125;1.05126953125;-0.9770992398262024;-0.221374049782753;-0.17557251453399658;0;1474;85
170;138;0.0;0.8408210873603821;0.3078005909919739;0.38537633419036865;0.9834603667259216;0.0263671875;0.01416015625;1.0595703125;-1.14503812789917;-0.18320611119270325;0.06106870248913765;0;1474;85
170;139;0.0;0.8408210873603821;0.40039098262786865;0.38037145137786865;0.9934701919555664;0.027099609375;0.016357421875;1.05078125;-1.2061069011688232;0.015267175622284412;0.022900763899087906;0;1474;85
